ex,metric,ALL,AC,DC,beats_per_window,edge_weight,edge_direction,fft
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,abs_slope,,False
104,diameter,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,abs_slope,,False
104,radius,0.003328960531460493,-0.1677573076024896,0.20065161386718927,4,abs_slope,,False
104,estrada_index,0.0016286592940755458,-0.08271841633674086,0.04859257617550532,4,abs_slope,,False
104,graph_clique_number,-0.0020124132142099634,0.021742431132552094,-0.03985821600503723,4,abs_slope,,False
104,graph_number_of_cliques,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,abs_slope,,False
104,number_connected_components,,,,4,abs_slope,,False
104,local_efficiency,0.001052285403889975,0.06799038829862211,-0.08723399926542401,4,abs_slope,,False
104,global_efficiency,0.0014995980443296404,0.002818491104536452,-0.015719923026759938,4,abs_slope,,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_slope,,False
104,local_node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_slope,,False
104,closeness_centrality,-0.06749516562992683,-0.24255166297269815,-0.35661260738902417,4,abs_slope,,False
104,dispersion,,,,4,abs_slope,,False
104,shortest_path_length_left_to_right,-0.012369977479339848,-0.0010609896100902193,0.0025812473313126987,4,abs_slope,,False
104,maximum_flow_value_left_to_right,0.018083729106937417,-0.09300766671528322,0.06975460027728766,4,abs_slope,,False
104,minimum_cut_value_left_to_right,0.018083729106937417,-0.09300766671528322,0.06975460027728766,4,abs_slope,,False
104,node_connectivity,-0.12398316674890529,0.1600293814435673,0.23349985600059314,4,abs_slope,left_to_right,False
104,average_node_connectivity,0.0015705290364976855,-0.05308464169196554,0.045639661044049276,4,abs_slope,left_to_right,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,abs_slope,left_to_right,False
104,edge_connectivity,,,,4,abs_slope,left_to_right,False
104,degree_assortativity_coefficient,,,,4,abs_slope,left_to_right,False
104,degree_pearson_correlation_coefficient,,,,4,abs_slope,left_to_right,False
104,global_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,abs_slope,left_to_right,False
104,number_strongly_connected_components,,,,4,abs_slope,left_to_right,False
104,number_weakly_connected_components,,,,4,abs_slope,left_to_right,False
104,number_attracting_components,,,,4,abs_slope,left_to_right,False
104,dag_longest_path_length,-0.0336400765147455,0.04156991657880571,-0.13535464248927143,4,abs_slope,left_to_right,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,abs_slope,left_to_right,False
104,flow_hierarchy,,,,4,abs_slope,left_to_right,False
104,number_of_isolates,,,,4,abs_slope,left_to_right,False
104,wiener_index,,,,4,abs_slope,left_to_right,False
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,abs_slope,left_to_right,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_slope,left_to_right,False
104,local_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,abs_slope,left_to_right,False
104,closeness_centrality,-0.0674951656299268,-0.24255166297269806,-0.356612607389024,4,abs_slope,left_to_right,False
104,dispersion,,,,4,abs_slope,left_to_right,False
104,shortest_path_length_left_to_right,-0.012369977479339848,-0.0010609896100902193,0.0025812473313126987,4,abs_slope,left_to_right,False
104,maximum_flow_value_left_to_right,0.018083729106937417,-0.09300766671528322,0.06975460027728766,4,abs_slope,left_to_right,False
104,minimum_cut_value_left_to_right,0.018083729106937417,-0.09300766671528322,0.06975460027728766,4,abs_slope,left_to_right,False
104,node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,angle,,False
104,average_node_connectivity,0.0023621542596023878,-0.04758772733059527,0.040419578120199876,4,angle,,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,angle,,False
104,edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,angle,,False
104,degree_assortativity_coefficient,,,,4,angle,,False
104,degree_pearson_correlation_coefficient,,,,4,angle,,False
104,global_reaching_centrality,-0.0059079584440455465,0.18022636235150824,-0.19159689466202445,4,angle,,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,angle,,False
104,number_of_isolates,,,,4,angle,,False
104,wiener_index,-0.0005956112323986715,-0.03603605238734786,0.05306664180333204,4,angle,,False
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,angle,,False
104,diameter,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,angle,,False
104,radius,0.003328960531460493,-0.1677573076024896,0.20065161386718927,4,angle,,False
104,estrada_index,0.0016286592940755458,-0.08271841633674086,0.04859257617550532,4,angle,,False
104,graph_clique_number,-0.0020124132142099634,0.021742431132552094,-0.03985821600503723,4,angle,,False
104,graph_number_of_cliques,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,angle,,False
104,number_connected_components,,,,4,angle,,False
104,local_efficiency,0.001052285403889975,0.06799038829862211,-0.08723399926542401,4,angle,,False
104,global_efficiency,0.0014995980443296404,0.002818491104536452,-0.015719923026759938,4,angle,,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,angle,,False
104,local_node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,angle,,False
104,closeness_centrality,-0.06749516562992683,-0.24255166297269815,-0.35661260738902417,4,angle,,False
104,dispersion,,,,4,angle,,False
104,shortest_path_length_left_to_right,,,,4,angle,,False
104,maximum_flow_value_left_to_right,0.57144897977355,0.5200774548925923,0.580063525275123,4,angle,,False
104,minimum_cut_value_left_to_right,0.57144897977355,0.5200774548925923,0.580063525275123,4,angle,,False
104,node_connectivity,-0.12398316674890529,0.1600293814435673,0.23349985600059314,4,angle,left_to_right,False
104,average_node_connectivity,0.0015705290364976855,-0.05308464169196554,0.045639661044049276,4,angle,left_to_right,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,angle,left_to_right,False
104,edge_connectivity,,,,4,angle,left_to_right,False
104,degree_assortativity_coefficient,,,,4,angle,left_to_right,False
104,degree_pearson_correlation_coefficient,,,,4,angle,left_to_right,False
104,global_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,angle,left_to_right,False
104,number_strongly_connected_components,,,,4,angle,left_to_right,False
104,number_weakly_connected_components,,,,4,angle,left_to_right,False
104,number_attracting_components,,,,4,angle,left_to_right,False
104,dag_longest_path_length,0.7599337249975279,0.6369950584252301,0.75144115310036,4,angle,left_to_right,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,angle,left_to_right,False
104,flow_hierarchy,,,,4,angle,left_to_right,False
104,number_of_isolates,,,,4,angle,left_to_right,False
104,wiener_index,,,,4,angle,left_to_right,False
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,angle,left_to_right,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,angle,left_to_right,False
104,local_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,angle,left_to_right,False
104,closeness_centrality,-0.0674951656299268,-0.24255166297269806,-0.356612607389024,4,angle,left_to_right,False
104,dispersion,,,,4,angle,left_to_right,False
104,shortest_path_length_left_to_right,0.7912181914905007,0.742031857527425,0.771008760510471,4,angle,left_to_right,False
104,maximum_flow_value_left_to_right,0.57144897977355,0.5200774548925923,0.580063525275123,4,angle,left_to_right,False
104,minimum_cut_value_left_to_right,0.57144897977355,0.5200774548925923,0.580063525275123,4,angle,left_to_right,False
104,node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_angle,,False
104,average_node_connectivity,0.0023621542596023878,-0.04758772733059527,0.040419578120199876,4,abs_angle,,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,abs_angle,,False
104,edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_angle,,False
104,degree_assortativity_coefficient,,,,4,abs_angle,,False
104,degree_pearson_correlation_coefficient,,,,4,abs_angle,,False
104,global_reaching_centrality,-0.0059079584440455465,0.18022636235150824,-0.19159689466202445,4,abs_angle,,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,abs_angle,,False
104,number_of_isolates,,,,4,abs_angle,,False
104,wiener_index,-0.0005956112323986715,-0.03603605238734786,0.05306664180333204,4,abs_angle,,False
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,abs_angle,,False
104,diameter,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,abs_angle,,False
104,radius,0.003328960531460493,-0.1677573076024896,0.20065161386718927,4,abs_angle,,False
104,estrada_index,0.0016286592940755458,-0.08271841633674086,0.04859257617550532,4,abs_angle,,False
104,graph_clique_number,-0.0020124132142099634,0.021742431132552094,-0.03985821600503723,4,abs_angle,,False
104,graph_number_of_cliques,0.0020124132142099543,-0.021742431132552094,0.03985821600503724,4,abs_angle,,False
104,number_connected_components,,,,4,abs_angle,,False
104,local_efficiency,0.001052285403889975,0.06799038829862211,-0.08723399926542401,4,abs_angle,,False
104,global_efficiency,0.0014995980443296404,0.002818491104536452,-0.015719923026759938,4,abs_angle,,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_angle,,False
104,local_node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_angle,,False
104,closeness_centrality,-0.06749516562992683,-0.24255166297269815,-0.35661260738902417,4,abs_angle,,False
104,dispersion,,,,4,abs_angle,,False
104,shortest_path_length_left_to_right,0.004875367872147039,-0.10411778592447057,0.12098630621341036,4,abs_angle,,False
104,maximum_flow_value_left_to_right,0.02249130314244469,-0.07213088887290812,0.08851171807991555,4,abs_angle,,False
104,minimum_cut_value_left_to_right,0.02249130314244469,-0.07213088887290812,0.08851171807991555,4,abs_angle,,False
104,node_connectivity,-0.12398316674890529,0.1600293814435673,0.23349985600059314,4,abs_angle,left_to_right,False
104,average_node_connectivity,0.0015705290364976855,-0.05308464169196554,0.045639661044049276,4,abs_angle,left_to_right,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,abs_angle,left_to_right,False
104,edge_connectivity,,,,4,abs_angle,left_to_right,False
104,degree_assortativity_coefficient,,,,4,abs_angle,left_to_right,False
104,degree_pearson_correlation_coefficient,,,,4,abs_angle,left_to_right,False
104,global_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,abs_angle,left_to_right,False
104,number_strongly_connected_components,,,,4,abs_angle,left_to_right,False
104,number_weakly_connected_components,,,,4,abs_angle,left_to_right,False
104,number_attracting_components,,,,4,abs_angle,left_to_right,False
104,dag_longest_path_length,0.010928265261780253,-0.10123997121915623,0.03901917268837318,4,abs_angle,left_to_right,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,abs_angle,left_to_right,False
104,flow_hierarchy,,,,4,abs_angle,left_to_right,False
104,number_of_isolates,,,,4,abs_angle,left_to_right,False
104,wiener_index,,,,4,abs_angle,left_to_right,False
104,density,0.002074603664534466,-0.018898874523649238,0.008681771917251663,4,abs_angle,left_to_right,False
104,local_edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,abs_angle,left_to_right,False
104,local_reaching_centrality,,4.480547344871409e-17,-1.4710885577119624e-16,4,abs_angle,left_to_right,False
104,closeness_centrality,-0.0674951656299268,-0.24255166297269806,-0.356612607389024,4,abs_angle,left_to_right,False
104,dispersion,,,,4,abs_angle,left_to_right,False
104,shortest_path_length_left_to_right,0.004875367872147039,-0.10411778592447057,0.12098630621341036,4,abs_angle,left_to_right,False
104,maximum_flow_value_left_to_right,0.02249130314244469,-0.07213088887290812,0.08851171807991555,4,abs_angle,left_to_right,False
104,minimum_cut_value_left_to_right,0.02249130314244469,-0.07213088887290812,0.08851171807991555,4,abs_angle,left_to_right,False
104,node_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,distance,,False
104,average_node_connectivity,0.0023621542596023878,-0.04758772733059527,0.040419578120199876,4,distance,,False
104,average_clustering,0.0002505634463761882,0.06495948017632519,-0.08502848990206695,4,distance,,False
104,edge_connectivity,0.00432817655750705,-0.10923360713092921,0.11034137145480864,4,distance,,False
104,degree_assortativity_coefficient,,,,4,distance,,False
104,degree_pearson_correlation_coefficient,,,,4,distance,,False
104,global_reaching_centrality,-0.0059079584440455465,0.18022636235150824,-0.19159689466202445,4,distance,,False
104,average_shortest_path_length,-0.0005956112323986493,-0.036036052387347875,0.053066641803332086,4,distance,,False
104,number_of_isolates,,,,4,distance,,False
